record_type,facet,component,source_id,source_title_or_spec,source_kind,screening_status,current_evidence_level,supported_claim_or_status,limitations,argo_connection,missing_full_read_or_experiment,contribution_tag,tag_status,local_basis,note
facet_evidence,observability,,alphaxiv:2607.26512,Evidence-Ledger Adjudication for Claim-Evidence Traceability,paper,recorded_full_read,FULL_PAPER_READ,"Agents draft claims faster than authors can check whether the cited evidence supports them, which motivates explicit claim-evidence support relations.",Adjudication workflow study for AI-assisted writing.,Direct precedent for the locator and receipt structure used throughout this project.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round50-source-receipts.json (SHA-256 0fe76401143b15face10f2afa03434680267301e94ed7af8a2fc3f12579a747d); paper/sources/reports/2607.26512.txt (21290 bytes; SHA-256 fbd5d6a58a5036baeed73a9f458e3f34bb3ff6c178201539a24a0dbee8852de1); paper/sources/fulltext/2607.26512.txt (21290 bytes; SHA-256 fbd5d6a58a5036baeed73a9f458e3f34bb3ff6c178201539a24a0dbee8852de1); reviewed locator ids: evidence_ledger_adjudication.,Round 50 traceability evidence.
facet_evidence,evaluation,,alphaxiv:2606.11337,Can AI Agents Synthesize Scientific Conclusions?,paper,recorded_full_read,FULL_PAPER_READ,"Agents retrieve evidence, reason across sources and synthesise conclusions used in consequential decisions, and their reliability there is the open question.",Health-domain synthesis benchmark.,Frames why this project gates claims rather than reporting synthesis directly.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round50-source-receipts.json (SHA-256 0fe76401143b15face10f2afa03434680267301e94ed7af8a2fc3f12579a747d); paper/sources/reports/2606.11337.txt (20592 bytes; SHA-256 625fba6a84e268d341871482d36785eff1dccb12f26dbf0381efb152237544eb); paper/sources/fulltext/2606.11337.txt (252278 bytes; SHA-256 fa730bfb81a9b15d381be85e85b2b8f73d4f93cf2ffba1ee99c40549329f6b6d); reviewed locator ids: synthesis_in_high_stakes.,Round 50 traceability evidence.
facet_evidence,evaluation,,alphaxiv:2510.22055,A Benchmark for Open-Domain Numerical Fact-Checking Enhanced by Claim Decomposition,paper,recorded_full_read,FULL_PAPER_READ,"Automated fact checking runs as claim detection, evidence retrieval and claim verification, each with its own limitations.",Numerical fact-checking benchmark survey.,Frames the abstract gate as claim verification against a recorded evidence source.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round52-source-receipts.json (SHA-256 3ce9380d4df46ba64185fea46c2c68f560596b370a61c883eaae3a5ce2523b90); paper/sources/reports/2510.22055.txt (48850 bytes; SHA-256 759271046c808afa2a93e6d46bdd6689211ea9d9b8c65de9501e0f7196375a42); paper/sources/fulltext/2510.22055.txt (48850 bytes; SHA-256 759271046c808afa2a93e6d46bdd6689211ea9d9b8c65de9501e0f7196375a42); reviewed locator ids: fact_check_pipeline_stages.,Round 52 abstract-consistency evidence.
facet_evidence,observability,,alphaxiv:2608.25210,"Bolt-on, Verifiable Provenance for LLM-Powered Data Processing",paper,recorded_full_read,FULL_PAPER_READ,"Models return answers on data without indication of how those answers were produced, motivating verifiable provenance attached to outputs.",Data-processing setting with a specific mechanism.,Frames the two-sided binding adopted here between manuscript numbers and receipts.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round54-source-receipts.json (SHA-256 ddb262a603358abefe1d8e7b33b1e267cbcc818c6f0a9885164c946e9baea5ae); paper/sources/reports/2608.25210.txt (121724 bytes; SHA-256 0158af7deebaeac9322a9d721ae5a92a0614f1ad0ba664bdf7a3a20d4fb186ae); paper/sources/fulltext/2608.25210.txt (121724 bytes; SHA-256 0158af7deebaeac9322a9d721ae5a92a0614f1ad0ba664bdf7a3a20d4fb186ae); reviewed locator ids: blackbox_without_indication.,Round 54 claim-binding evidence.
facet_evidence,evaluation,,alphaxiv:2607.10291,"Partial Contracts Suffice: Sound, LLM-Inferred Regression Verification",paper,recorded_full_read,FULL_PAPER_READ,Verifying that a change preserves behaviour without re-verifying everything forces a choice between expensive whole-program treatment and giving up soundness.,Regression verification for software patches.,Frames the decision to keep binding coverage partial but sound.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round56-source-receipts.json (SHA-256 9790995b5457786778f56a5d042e2281ed1a59738c16fdecc9f55bb6d6684d90); paper/sources/reports/2607.10291.txt (73303 bytes; SHA-256 77da18d436f6392cffc68b81246ba251c2af5e462e442356e4c47e5a60488054); paper/sources/fulltext/2607.10291.txt (73303 bytes; SHA-256 77da18d436f6392cffc68b81246ba251c2af5e462e442356e4c47e5a60488054); reviewed locator ids: partial_verification_scope.,Round 56 binding-coverage evidence.
facet_evidence,observability,,alphaxiv:2608.28439,Fidelity Is Not Enough: Dispatch-Level Instrumentation for Agentic Datasheet Extraction,paper,recorded_full_read,FULL_PAPER_READ,"A model passed a fidelity check without opening the source document, because a constraint had silently disabled tool use and it answered with fabricated text.",Instrumentation case study on an extraction service.,"Concrete precedent for a check that passes while verifying nothing, which this project has now hit repeatedly.",Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round56-source-receipts.json (SHA-256 9790995b5457786778f56a5d042e2281ed1a59738c16fdecc9f55bb6d6684d90); paper/sources/reports/2608.28439.txt (88758 bytes; SHA-256 830e5028af1fad8856262443904a3702a54e4237d507ca1371882332f68a3e99); paper/sources/fulltext/2608.28439.txt (88758 bytes; SHA-256 830e5028af1fad8856262443904a3702a54e4237d507ca1371882332f68a3e99); reviewed locator ids: fidelity_check_passed_without_evidence.,Round 56 binding-coverage evidence.
facet_evidence,observability,,alphaxiv:2608.19838,Specification-delta-driven data governance: an empirical study of the «spec-delta» as the unit of change in lakehouse data platforms,paper,recorded_full_read,FULL_PAPER_READ,Spec-driven development holds that the specification rather than the code should be the primary artefact governing assisted work.,Data-platform governance; the paper defines an experiment rather than reporting one.,Frames deriving the design constants from code and receipts instead of restating them in prose.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round58-source-receipts.json (SHA-256 15292f4e862aaad0b2cb626a3925d48a0727c12fe9cb7737ed13880592f300d7); paper/sources/reports/2608.19838.txt (39349 bytes; SHA-256 4e36a4401ee7dda5cd6ab32a17044ab152b2ce55360218c5e17b53400cca5061); paper/sources/fulltext/2608.19838.txt (39349 bytes; SHA-256 4e36a4401ee7dda5cd6ab32a17044ab152b2ce55360218c5e17b53400cca5061); reviewed locator ids: spec_as_primary_artefact.,Round 58 design-constant evidence.
facet_evidence,observability,,alphaxiv:2608.11166,Agentic Configuration Management (ACM): A Reference Configuration Model for Governed Agentic Systems,paper,recorded_full_read,FULL_PAPER_READ,"Agentic systems are becoming complex software of interacting agents, motivating a framework-independent governance and configuration model.","Reference architecture proposal, not a measured study.",Context for treating experiment configuration as governed state rather than prose.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round58-source-receipts.json (SHA-256 15292f4e862aaad0b2cb626a3925d48a0727c12fe9cb7737ed13880592f300d7); paper/sources/reports/2608.11166.txt (22676 bytes; SHA-256 b3d9248a4b88f745109c4880f56387a2a6a9ba724aa7aa0a8e9bec9bf2e75680); paper/sources/fulltext/2608.11166.txt (259375 bytes; SHA-256 c58ab1ac6b077fdedba840b422264d178d68dbb81b2fb4cb8fb8a94c1c2a5a33); reviewed locator ids: agentic_configuration_governance.,Round 58 design-constant evidence.
facet_evidence,evaluation,,alphaxiv:2609.00275,The Irreversibility Budget: Fleet-Level Risk Accounting and Admission Control for Agent Operating Systems,paper,recorded_full_read,FULL_PAPER_READ,"Agent fleets externalise effects that cannot be undone, and controls that check one action at a time do not account for a budget of such effects.",Fleet-level risk accounting proposal.,Precedent for admission control against an explicit budget rather than per-action checks.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round60-source-receipts.json (SHA-256 affa8e0be1ff0ac36d306e23d82206cb362dee8f0c09f451bdfe64994afc76b6); paper/sources/reports/2609.00275.txt (42404 bytes; SHA-256 b02acc11ac66691be2f5a6a0ae844903acfb18a18b78816365c8f2ffbf6f1b7a); paper/sources/fulltext/2609.00275.txt (42404 bytes; SHA-256 b02acc11ac66691be2f5a6a0ae844903acfb18a18b78816365c8f2ffbf6f1b7a); reviewed locator ids: irreversibility_admission_control.,Round 60 ceiling-enforcement evidence.
facet_evidence,evaluation,,alphaxiv:2608.14668,BRA-Audit: Budgeted Runtime Auditing for LLM Multi-Agent Systems via Cumulative-Exposure Audit-Point Placement,paper,recorded_full_read,FULL_PAPER_READ,"Inter-agent dependencies propagate bad output, motivating audit scheduling under an explicit budget.",Multi-agent auditing framework.,Supports enforcing declared budgets at admission rather than leaving them declarative.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round60-source-receipts.json (SHA-256 affa8e0be1ff0ac36d306e23d82206cb362dee8f0c09f451bdfe64994afc76b6); paper/sources/reports/2608.14668.txt (43055 bytes; SHA-256 0dd32751a9c0340d09c6eb8b7af5ff601370ae9d4884d4340cdc7dc714cf8ed7); paper/sources/fulltext/2608.14668.txt (43055 bytes; SHA-256 0dd32751a9c0340d09c6eb8b7af5ff601370ae9d4884d4340cdc7dc714cf8ed7); reviewed locator ids: budget_aware_runtime_audit.,Round 60 ceiling-enforcement evidence.
facet_evidence,evaluation,,alphaxiv:2603.18829,Agent Control Protocol: Admission Control for Agent Actions,paper,recorded_full_read,FULL_PAPER_READ,"Agents can produce harmful behaviour from individually valid requests, which per-request evaluation cannot address because each request is judged in isolation.",Admission-control framework for agent actions.,Supports checking compliance across a whole episode at admission rather than per call.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round62-source-receipts.json (SHA-256 f39432d7780464f1baed20afe62399f71b6e42298b462244e2bab51d4f217307); paper/sources/reports/2603.18829.txt (256759 bytes; SHA-256 f836163f6ade1822150270966019f7738df7c2125ce46de955f2a9e225045c09); paper/sources/fulltext/2603.18829.txt (256759 bytes; SHA-256 f836163f6ade1822150270966019f7738df7c2125ce46de955f2a9e225045c09); reviewed locator ids: per_request_evaluation_insufficient.,Round 62 admission-path evidence.
facet_evidence,observability,,alphaxiv:2607.14166,Stop Means Stop: Measuring and Repairing the Enforcement Gap in Agent-Framework Control Primitives,paper,recorded_full_read,FULL_PAPER_READ,Production agent frameworks ship control primitives whose names and documentation imply barrier semantics.,Enforcement-gap study of specific frameworks.,Names the failure this project keeps meeting: a control that reads as a barrier but stops nothing.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round62-source-receipts.json (SHA-256 f39432d7780464f1baed20afe62399f71b6e42298b462244e2bab51d4f217307); paper/sources/reports/2607.14166.txt (208926 bytes; SHA-256 492b78f9e8f4e136cafb072959bc65784e635a2bfe0dbcb85a989766a42f23cc); paper/sources/fulltext/2607.14166.txt (208926 bytes; SHA-256 492b78f9e8f4e136cafb072959bc65784e635a2bfe0dbcb85a989766a42f23cc); reviewed locator ids: control_primitives_imply_barriers.,Round 62 admission-path evidence.
facet_evidence,evaluation,,alphaxiv:2606.05922,Evolving Agents in the Dark: Retrospective Harness Optimization via Self-Preference,paper,recorded_full_read,FULL_PAPER_READ,Harness improvement usually requires ground-truth validation sets that are hard to acquire in deployment.,Harness optimisation study.,Explains why admission here rests on measurable compliance rather than outcome correctness.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round64-source-receipts.json (SHA-256 1dd9fa9f5004889b3d1d32f2c3499720a64ff594375a8f7c02ba4bd020812344); paper/sources/reports/2606.05922.txt (134424 bytes; SHA-256 4c5181a47fced7b76f0186489ffed52dbd405173f7eaa06183d9f08c07ab69f5); paper/sources/fulltext/2606.05922.txt (134424 bytes; SHA-256 4c5181a47fced7b76f0186489ffed52dbd405173f7eaa06183d9f08c07ab69f5); reviewed locator ids: harness_optimization_needs_labels.,Round 64 retrospective-admission evidence.
facet_evidence,evaluation,,alphaxiv:2608.30461,From Final Artifacts to Trajectories: Retrospective Process Supervision for Evidence-Grounded Long-Form Generation,paper,recorded_full_read,FULL_PAPER_READ,"Open-ended tasks lack a singular ground truth, unlike verifiable domains such as coding or mathematics.",Trajectory-supervision framework.,States the difficulty this design works around by scoring compliance and structure rather than answers.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round64-source-receipts.json (SHA-256 1dd9fa9f5004889b3d1d32f2c3499720a64ff594375a8f7c02ba4bd020812344); paper/sources/reports/2608.30461.txt (21442 bytes; SHA-256 f2c8406e132629bdf2882197ea5d3cce5992b73741a825f7339a913849bcc230); paper/sources/fulltext/2608.30461.txt (54283 bytes; SHA-256 afa24adaf71e4da493190ac41702864fe10158800725e9917a6a1ab9ef9e8472); reviewed locator ids: open_ended_lacks_ground_truth.,Round 64 retrospective-admission evidence.
facet_evidence,observability,,alphaxiv:2606.10625,snaproot: Decentralized File Integrity Verification Using Blockchain-Anchored Cryptographic Hashing,paper,recorded_full_read,FULL_PAPER_READ,"Integrity verification matters as content grows, and centralized authorities introduce trust dependencies and single points of failure.","Blockchain-based mechanism, different from digest re-fetch.",Context for repairing manifests by digest-verified re-fetch rather than by trusting the record.,Use only as prior method/benchmark evidence; run matched local validation before any efficacy claim.,,,paper/sources/literature-round66-source-receipts.json (SHA-256 de145730d550dabf681039e13d55fff212211578c65841896df61c21d10ed85a); paper/sources/reports/2606.10625.txt (137414 bytes; SHA-256 a8f61000f4346335949da18ebe7014240ef3a971e1918861bb69e0f48c4a46b7); paper/sources/fulltext/2606.10625.txt (137414 bytes; SHA-256 a8f61000f4346335949da18ebe7014240ef3a971e1918861bb69e0f48c4a46b7); reviewed locator ids: integrity_verification_trust.,Round 66 manifest-integrity evidence.
